wwavenumber,intensity,intensity_baseline_corrected,intensity_smoothed,intensity_minmax,intensity_standard,intensity_vector_norm
601.231,67,20.910161610793665,25.075669644754463,0.057258524279214795,0.04044239640448079,0.014528719316248537
604.705,77,30.830007791213482,26.438407164752277,0.06003149523589088,0.06737719365758947,0.01531828271416603
608.174,74,27.75095731799629,26.34070920673472,0.05983269422239146,0.06544617271435611,0.01526167699914758
611.642,74,27.672961591718092,28.02961329364085,0.06326936629817737,0.09882772161368945,0.01624021969724287
615.109,79,32.595969237859194,27.111128673313154,0.061400384825995954,0.08067367751819506,0.01570805423829076
618.574,66,19.51992611460374,25.228557827928846,0.05756962930519384,0.04346426389970082,0.014617301975518674
622.038,66,19.44477482053896,21.5823100856618,0.05015005000853774,-0.02860459912883434,0.012504684017338454
625.503,67,20.370456002259445,16.55461043364831,0.03991941871723362,-0.12797815330875123,0.009591659636121788
628.966,60,13.296908361882316,11.55798232996181,0.029752013468968073,-0.22673757171985995,0.006696637956757533
632.426,59,12.224068564479083,8.163456336006602,0.0228446510057001,-0.2938311007934099,0.0047298663380302315
635.884,48,1.1518719454304716,8.280060130104582,0.02308192262237391,-0.29152640197439056,0.0047974260012280424
639.342,44,-2.9197473822894793,6.196778556360662,0.018842750211108976,-0.3327029058766385,0.003590382932371473
642.798,57,10.009144579106078,5.500969531890233,0.017426880912777255,-0.34645571940526604,0.0031872346153988774
646.252,61,13.938510732903069,7.910532420806075,0.022329987939036327,-0.2988301958329298,0.004583323469011226
649.706,59,11.868312981472975,8.434746931147433,0.02339668757188058,-0.2884689844140171,0.004887050770820192
653.158,48,0.7985118333362067,9.250725124110378,0.02505708350078324,-0.27234100168228004,0.005359824511329979
656.608,59,11.729066610181881,7.122994645998638,0.020727464089227134,-0.3143960476439496,0.004127027966509512
660.058,59,11.659936553847928,4.620283054053084,0.01563481311605021,-0.3638626751660028,0.0026769692137812544
663.506,43,-4.408920266734391,3.3695967998002234,0.013089850048648396,-0.3885827552923684,0.0019523277665873925
666.953,50,2.522453051372537,3.3988827338644967,0.013149442628589608,-0.3880039125696771,0.0019692958923428296
670.398,49,1.4540570594169466,7.8643014618926195,0.022235914719149857,-0.29974396057990227,0.004556537479432873
673.842,61,13.385892056401751,8.271672059487189,0.023064854129092375,-0.29169219397623153,0.004792565994483199
677.285,58,10.317958195924156,11.441505079950968,0.029514999350949162,-0.22903976936805173,0.00662915161257968
680.727,64,16.250254292992167,14.634874121509034,0.036013036923293426,-0.16592215029137258,0.008479373885215982
684.165,74,26.182778130817937,13.963668395501136,0.03464723172833735,-0.17918867438706002,0.008090480598026441
687.602,49,1.115525867588211,14.136508620718871,0.03499893623316004,-0.175772450532426,0.008190623372050862
691.04,64,16.04849104321194,11.346862604435445,0.029322415796140387,-0.23091039804902252,0.00657431622905294
